battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,ram,talk_time,three_g,touch_screen,wifi,price_range,resolution,screen_size
-1.0687675593747072,1,1.6888326698509901,1,-0.9928903907106499,0,-1.2703971071635978,-1.3933037788854497,1.1797132426296217,0.2096390516811874,-1.4706904320652185,1.6799011593216768,-0.7342672077230512,0,0,0,3,-0.21200525437003107,-0.9147457597889768
0.6407378958744582,1,0.8307794171595057,0,0.15908825032734747,1,0.05255998271670267,-0.006069151494834045,1.038433603503658,1.5212493854529547,1.333295139079145,1.569247093221413,0.3641130581304287,1,1,1,3,-0.2120052548621481,0.5955736124518148
1.3122480280961677,0,1.5662536337522064,0,-0.532098934295451,0,0.05255998271670267,0.34073950535281977,0.5298269026501891,-0.22756439290940172,1.1683548113647708,-0.5921956646037394,-1.6495840959342845,1,0,0,1,0.3943839855087161,-1.0449457056718037
-0.991373171254239,1,0.7082003810607219,0,0.6198797067425464,0,-0.8294114105368309,1.7279741327434355,1.6318080878327055,-0.22756439290940172,0.17871284507852472,0.512500761963894,-1.2834573406497911,1,0,1,2,-0.21200525318989713,-0.9538057435538249
1.42833961027687,0,-1.253064196519815,0,2.0022540759881435,1,1.0999010122052737,0.6875481622004737,1.2644810261052,-1.539174726681169,1.1683548113647708,-1.614823658813677,-1.4665207182920377,1,0,1,0,-0.2120052548528616,0.5955736124518148
-1.0551097261769775,0,-0.6401690160258973,0,-0.3017032060878515,0,0.7691617397351987,0.6875481622004737,0.5298269026501891,-1.10197128209058,1.0034144836503964,-1.4350108014007485,-0.002013697154064573,1,1,1,0,-0.21200525473962495,2.2751529143402816
-0.9117024776008158,0,-1.253064196519815,0,-0.7624946625030504,1,-1.0499042588502143,-1.3933037788854497,1.57529623218232,1.5212493854529547,-0.9758694489220956,1.318431210060815,1.4624933239839086,1,0,1,3,-0.21200525440485374,0.12685380727363815
-1.4648447221088678,0,-0.7627480521246808,1,0.6198797067425464,1,-0.4986721380667558,-1.3933037788854497,-0.5438983547071348,-0.6647678374999909,1.1683548113647708,1.5010104191262503,1.279429946341662,1,1,0,3,-0.21200525446173626,-0.7845458139061499
-0.24474495644501626,1,-1.253064196519815,1,1.5414626195729444,0,0.9345313759702363,0.34073950535281977,-1.1090169112109893,0.2096390516811874,1.333295139079145,-0.2666882868254634,0.9133031910571687,1,1,0,1,-0.21200525483487337,2.1709929576340197
-1.2668061407417874,1,-1.253064196519815,0,-0.07130747788025202,0,-0.7191649863801393,1.7279741327434355,-0.5438983547071348,-0.22756439290940172,0.17871284507852472,0.19621455636064006,1.279429946341662,0,1,1,1,-0.2120052527936637,-0.901725765200694
-1.0619386427758424,0,-0.5175899799271135,1,1.7718583477805439,0,0.38329925518677777,1.0343568190481278,-1.674135467714844,1.0840459408623657,0.6735338282216478,0.6406750551966995,-1.4665207182920377,1,1,0,3,-0.21200525466143494,2.2751529143402816
1.0709596416029432,1,0.7082003810607219,0,-0.7624946625030504,0,-1.0499042588502143,1.7279741327434355,0.44505911917461083,-1.10197128209058,-1.3057501043508444,1.0685374441177196,0.7302398134149221,1,0,0,3,-0.2120052529834747,-0.823605797670998
1.6172729695121304,0,1.3210955615546396,1,-0.07130747788025202,0,0.8242849518135446,-0.6996864651901419,1.6600640156578983,-0.22756439290940172,-0.4810484657789726,-0.6373794082613471,1.6455567016261552,0,0,1,1,-0.21200525474487167,-0.32884600331625585
0.8273949495767638,1,1.5662536337522064,1,-0.07130747788025202,1,0.3281760431084319,0.6875481622004737,-0.7416898494834838,-0.6647678374999909,1.6631757945078938,-1.0025378263922176,1.6455567016261552,1,0,0,0,-0.21200525473346507,-0.3158260087279732
-1.674264831140723,0,-0.3950109438283302,1,0.15908825032734747,1,-1.3255203192419436,-0.3528778083424879,-0.826457632959062,-0.6647678374999909,0.5085935005072734,0.4230553918661808,0.18104968048818207,1,0,0,1,0.3348928601668108,-1.0449457056718037
-0.6317168970473572,1,-0.14985287163076313,1,-0.9928903907106499,1,1.375517072597003,0.34073950535281977,-0.7416898494834838,1.5212493854529547,-1.14080977663647,0.6065567181491183,-0.7342672077230512,1,1,1,2,-0.21200525482917768,1.0642934176299916
-1.637843942613444,1,0.0953052005668042,1,0.6198797067425464,1,1.044777800126928,-0.6996864651901419,-0.2330831486300147,-0.22756439290940172,1.4982354667935194,1.5111537085187745,-1.2834573406497911,1,0,1,3,-0.212005254358091,-0.8366257922592806
-0.643098424712132,0,-1.253064196519815,0,-0.7624946625030504,1,0.49354567934346943,1.7279741327434355,0.07773205744710533,1.0840459408623657,-0.6459887934933469,1.071303795770226,0.18104968048818207,1,1,0,3,-0.21200525479400084,0.7257735583346417
0.4882254251664767,0,0.0953052005668042,1,1.7718583477805439,1,1.0999010122052737,-0.6996864651901419,-1.250296550336953,-1.10197128209058,1.333295139079145,0.2294107761907192,-0.18507707479631122,1,1,1,2,-0.21200525430174555,-0.9147457597889768
-0.8821105056724015,0,-1.253064196519815,0,-0.3017032060878515,0,-0.6089185622234475,-0.3528778083424879,1.688319943483091,0.2096390516811874,-0.4810484657789726,-1.5180013509759462,-0.18507707479631122,1,0,1,0,-0.21200525446783466,0.04873383974394203
0.7750399223188,1,-1.253064196519815,1,-0.9928903907106499,0,-1.490889955476981,-1.0464951220377958,-1.4763439729384948,1.0840459408623657,-0.15116781035022395,1.2981446312757667,0.18104968048818207,0,0,1,3,-0.21200525458750916,1.3897932823370587
0.7500005614562957,1,-1.253064196519815,0,2.6934412606109417,0,0.05255998271670267,1.7279741327434355,0.2755235522234544,1.5212493854529547,1.6631757945078938,-1.4903378344508804,-0.9173305853652978,1,1,1,0,-0.21200525359245379,-0.9798457327303902
0.1832004837505138,1,-0.7627480521246808,0,-0.3017032060878515,1,0.49354567934346943,1.3811654758957816,-0.939481344259833,-1.539174726681169,1.333295139079145,0.09478166243539826,-1.4665207182920377,1,1,1,1,-0.21200525486494645,0.12685380727363815
0.16271373395391928,1,0.8307794171595057,1,-0.9928903907106499,1,1.044777800126928,0.34073950535281977,-1.1372728390361821,-0.22756439290940172,-1.635630759779593,1.586767320353955,0.18104968048818207,1,1,0,3,0.9610828737189072,-1.0449457056718037
-1.3533057509940756,1,1.4436745976534233,0,-0.9928903907106499,0,-0.5537953501451016,0.6875481622004737,0.47331504699980353,1.5212493854529547,-1.14080977663647,-0.795061452454223,0.7302398134149221,1,0,0,0,-0.21200525434220757,-0.8887057706124114
-1.168925002824725,0,-0.2724319077295465,1,2.6934412606109417,0,1.5408867088320406,-0.3528778083424879,0.5580828304753818,1.5212493854529547,1.1683548113647708,-0.7360459505340823,0.7302398134149221,1,0,0,1,-0.21200525403986745,-0.5241459221404962
-1.4785025553065976,1,0.9533584532582887,1,-0.7624946625030504,0,1.5960099209103864,0.34073950535281977,0.5580828304753818,-0.22756439290940172,0.013772517364150388,-0.010339700359852325,-1.6495840959342845,1,0,1,1,-0.212005254798737,0.13987380186192083
1.1073805301302224,1,0.0953052005668042,1,0.38948397853494693,1,-1.4357667433986352,-0.006069151494834045,-0.6004102103575202,-1.10197128209058,1.333295139079145,1.2031665578730404,-1.2834573406497911,1,1,0,3,-0.21200525425327138,-0.6543458680233231
-1.0209651431826532,0,0.5856213449619383,1,2.6934412606109417,1,-1.160150683006906,-0.6996864651901419,-1.5045999007636874,0.6468424962717766,1.1683548113647708,0.9634160813224689,-1.6495840959342845,1,0,1,2,-0.21200525387617497,-0.9668257381421075
-1.5445154157622911,0,-1.253064196519815,1,2.4630455324033425,0,0.9896545880485821,-0.6996864651901419,0.5298269026501891,-1.10197128209058,1.6631757945078938,0.023778636687729005,-0.002013697154064573,1,1,0,2,-0.21200525463115608,1.7673731253972567
0.2469370386732523,0,1.6888326698509901,0,0.15908825032734747,0,0.658915315578507,0.34073950535281977,-0.2330831486300147,-1.539174726681169,0.6735338282216478,0.3317657873334632,-0.002013697154064573,1,0,1,2,-0.21200525461085076,-0.5762259004936269
0.9275523930267815,1,0.9533584532582887,0,0.8502754349501459,1,0.49354567934346943,-1.0464951220377958,1.2644810261052,-1.10197128209058,0.013772517364150388,1.1201760082978427,1.4624933239839086,1,1,0,3,-0.21200525444600213,1.29865332021908
0.03296431857548729,1,-1.253064196519815,1,0.15908825032734747,1,-1.490889955476981,-1.0464951220377958,0.3320354078738399,-1.10197128209058,1.4982354667935194,-0.22703724647286888,-1.2834573406497911,1,1,0,1,0.5718416125392825,-1.0449457056718037
0.950315448356331,0,-0.6401690160258973,0,0.15908825032734747,1,0.10768319479504852,-1.3933037788854497,0.7276183974265381,-0.6647678374999909,-0.4810484657789726,-0.4566444336309162,0.5471764357726754,1,1,0,1,-0.21200525471998016,1.29865332021908
-0.09906140233589965,1,1.5662536337522064,0,-0.7624946625030504,1,-0.6640417743017933,1.0343568190481278,-0.8547135607842548,-1.10197128209058,0.6735338282216478,-1.4940263033208891,0.18104968048818207,1,1,0,0,-0.2120052525670969,-0.693405851788171
0.6270800626767284,0,1.6888326698509901,0,-0.9928903907106499,0,-0.2781792897533724,-1.0464951220377958,-0.6286661381827129,-0.6647678374999909,-1.4706904320652185,-0.8964943463794647,1.6455567016261552,0,1,1,1,-0.21200525455388142,-0.7324658355530191
1.1028279190643124,1,-0.5175899799271135,1,-0.7624946625030504,0,0.5486688914218153,1.7279741327434355,0.6711065417761527,1.5212493854529547,0.6735338282216478,1.3488610782383876,-1.4665207182920377,1,0,0,3,-0.21200525471715745,-0.3939459762576693
-0.4200204824825472,1,0.3404632727643712,1,-0.3017032060878515,1,0.4384224672651236,1.0343568190481278,1.57529623218232,1.0840459408623657,0.013772517364150388,0.15840775044304994,0.18104968048818207,1,0,1,1,-0.21200525488848534,1.4548932552784721
-1.503541916169102,1,1.3210955615546396,1,-0.532098934295451,1,1.375517072597003,-1.0464951220377958,0.6145946861257672,1.5212493854529547,-0.31610813806459825,-0.7876845147142053,-1.1003939630075446,1,0,1,0,-0.21200525410642437,-0.45904594919908276
-1.462568416575913,0,0.7082003810607219,1,1.0806711631577455,0,1.761379557145424,1.0343568190481278,-0.826457632959062,1.5212493854529547,0.838474155936022,1.0270421693301206,-0.18507707479631122,0,0,0,3,-0.2120052547014648,1.6632131686909952
0.7021981452642417,1,1.8114117059497739,1,-0.532098934295451,1,-0.9947810467718684,0.6875481622004737,1.6318080878327055,-0.6647678374999909,1.4982354667935194,-0.06013403010497102,0.7302398134149221,1,0,1,2,8.966181424250887,-1.0449457056718037
1.1870512237836455,0,-0.14985287163076313,1,0.15908825032734747,0,1.706256345067078,1.0343568190481278,-0.37436278775597837,1.5212493854529547,1.4982354667935194,-0.06566673340998422,0.9133031910571687,0,1,0,2,-0.21200525468957684,1.9236130604566488
0.9457628372904211,1,-0.027273835531979467,1,-0.9928903907106499,1,0.6037921035001611,-0.6996864651901419,-0.8829694886094475,-1.10197128209058,-1.635630759779593,0.9108553999248437,-0.18507707479631122,1,1,0,3,-0.2120052547534996,-0.26374603037484246
0.4973306472982965,0,0.4630423088631546,1,-0.7624946625030504,1,-0.8845346226151768,-0.6996864651901419,-1.0807609833857965,-0.6647678374999909,0.013772517364150388,-0.6309245877388316,0.18104968048818207,1,0,1,1,-0.2120052546606487,0.7257735583346417
-0.3767706773564032,1,-1.253064196519815,1,-0.9928903907106499,0,1.044777800126928,-0.006069151494834045,0.13424391309749079,1.0840459408623657,-1.635630759779593,0.7227434875543952,1.279429946341662,0,1,0,2,2.0107292527260823,-1.0449457056718037
1.5876809975837163,0,0.7082003810607219,1,1.311066891365345,1,0.7691617397351987,0.34073950535281977,-1.024249127735411,-0.6647678374999909,1.6631757945078938,0.3944697581236127,0.3641130581304287,1,0,0,2,-0.21200525472159276,0.23101376397989964
-0.94584706059514,1,1.4436745976534233,1,2.0022540759881435,0,1.5408867088320406,-0.006069151494834045,0.219011696573069,1.5212493854529547,1.4982354667935194,-1.1242572991025077,1.0963665686994153,1,1,1,0,-0.21200525470517034,0.9601334609237301
-0.5725329531905287,0,-0.2724319077295465,1,-0.9928903907106499,1,1.5960099209103864,-0.3528778083424879,-0.939481344259833,-0.6647678374999909,-0.15116781035022395,1.6955771520192142,1.6455567016261552,1,0,1,3,-0.21200525457295982,-0.5762259004936269
1.1802223071847806,0,-1.253064196519815,0,0.8502754349501459,0,0.9345313759702363,-0.006069151494834045,1.1232013869792363,0.6468424962717766,0.6735338282216478,-0.06290038175747761,-1.2834573406497911,0,0,0,1,-0.21200525476132395,-0.5892458950819096
-0.39953373268595266,0,-0.14985287163076313,1,-0.532098934295451,1,0.8794081638918904,1.7279741327434355,-0.3461068599307856,0.2096390516811874,-0.9758694489220956,0.7245877219893996,-0.36814045243855786,1,1,1,2,-0.21200525488040833,1.4939532390433201
0.5587908966880801,0,1.8114117059497739,0,-0.3017032060878515,0,-1.1050274709285601,0.34073950535281977,-0.17657129297962923,-0.6647678374999909,-0.8109291212077213,-0.6152485950412943,1.6455567016261552,1,1,0,1,-0.21200525451006685,-0.3158260087279732
-1.0004783933860588,1,0.9533584532582887,0,-0.7624946625030504,1,1.706256345067078,1.0343568190481278,0.10598798527229807,1.5212493854529547,-0.6459887934933469,-1.5613408601985497,-0.9173305853652978,1,1,1,0,-0.21200525479708565,0.12685380727363815
-0.1878373181211426,1,-0.3950109438283302,1,-0.9928903907106499,1,0.9896545880485821,1.0343568190481278,0.5298269026501891,-1.10197128209058,-1.635630759779593,-1.525378288715964,0.7302398134149221,1,1,0,0,0.3928881658529518,-1.0449457056718037
1.0959990024654476,0,0.5856213449619383,0,2.4630455324033425,1,1.2652706484403113,-0.006069151494834045,0.7841302530769236,-1.10197128209058,1.333295139079145,0.02193440225272461,-1.1003939630075446,1,1,1,2,-0.21200525401638318,-0.6803858571998884
-1.2212800300826885,0,1.3210955615546396,1,-0.532098934295451,1,-1.2703971071635978,0.6875481622004737,0.021220201796719875,-0.6647678374999909,-1.14080977663647,0.7660829967769985,1.4624933239839086,1,0,0,2,-0.2120052544155435,-0.5241459221404962
-1.417042305916814,0,0.4630423088631546,1,2.0022540759881435,1,0.658915315578507,1.0343568190481278,-1.674135467714844,-0.6647678374999909,1.1683548113647708,1.145073173170402,0.3641130581304287,1,1,0,3,-0.21200525471525664,0.8299335150409032
0.27197639953575675,1,-1.253064196519815,0,1.5414626195729444,1,0.2179296189517402,-0.6996864651901419,0.4168031913494181,-0.22756439290940172,0.6735338282216478,0.8702822423547469,-1.2834573406497911,1,1,0,3,-0.21200525294936115,-0.5762259004936269
1.42833961027687,0,-0.14985287163076313,0,-0.9928903907106499,0,-0.11280965351833487,-0.006069151494834045,1.1797132426296217,-0.6647678374999909,-1.635630759779593,1.5766240309614308,-0.5512038300808045,0,0,0,3,-0.212005254864829,1.2465733418659493
0.007924957712982869,0,-0.5175899799271135,1,-0.9928903907106499,0,-1.2152738950852517,0.34073950535281977,0.6993624696013454,-1.10197128209058,-1.4706904320652185,-0.9905503025646889,-1.2834573406497911,1,0,1,0,-0.21200525366227765,-0.901725765200694
-0.16507426279159312,0,-0.027273835531979467,1,-0.9928903907106499,1,0.6037921035001611,1.0343568190481278,-1.7023913955400367,-0.22756439290940172,-1.4706904320652185,1.7232406685442803,-0.7342672077230512,1,1,0,3,-0.21200525446657348,-0.9538057435538249
0.476843897501702,1,-1.253064196519815,1,0.38948397853494693,1,0.7140385276568528,1.0343568190481278,-0.06354758167885831,1.0840459408623657,0.17871284507852472,1.1561385797804282,-1.6495840959342845,1,1,1,3,-0.212005254725902,0.8169135204526206
0.38351537065054914,1,1.0759374893570723,0,-0.7624946625030504,1,-0.5537953501451016,0.6875481622004737,-1.024249127735411,-0.22756439290940172,-0.9758694489220956,0.06250755982282133,0.3641130581304287,1,0,1,2,-0.21200525434683573,-0.2246860466099944
-1.4420816667793184,0,-0.6401690160258973,0,0.8502754349501459,1,-1.2703971071635978,-1.3933037788854497,0.049476129621912605,-0.6647678374999909,1.0034144836503964,-1.5973034316811354,-1.2834573406497911,1,0,0,0,-0.21200525484725305,0.12685380727363815
-0.45644137100982635,0,-0.3950109438283302,0,-0.3017032060878515,0,0.6037921035001611,0.6875481622004737,0.021220201796719875,-1.539174726681169,-0.8109291212077213,1.4613593787736558,0.18104968048818207,1,1,1,3,-0.20642798465741977,-1.0449457056718037
-1.0050310044519686,1,1.6888326698509901,1,-0.07130747788025202,0,0.3281760431084319,-0.006069151494834045,-1.4198321172881094,-0.22756439290940172,-0.6459887934933469,-1.4147242226157002,-0.9173305853652978,0,1,0,0,-0.21200525345121665,-0.8105858030827152
-0.9549522827269598,0,-1.1304851604210315,1,0.8502754349501459,1,0.5486688914218153,1.3811654758957816,1.3492488095807782,0.6468424962717766,1.6631757945078938,-0.2860527483930096,0.3641130581304287,1,0,1,1,-0.21200525438501513,-0.7845458139061499
-0.28344215050525035,0,1.5662536337522064,0,-0.07130747788025202,1,-1.2703971071635978,-0.3528778083424879,1.6035521600075127,-0.6647678374999909,0.838474155936022,-1.1224130646675032,1.0963665686994153,1,1,0,0,-0.21200525450857813,-0.13354608449201558
-0.01028548655065671,1,0.0953052005668042,1,-0.7624946625030504,0,0.05255998271670267,0.34073950535281977,0.8971539643776945,-1.539174726681169,-1.14080977663647,-0.6226255327813119,-0.9173305853652978,0,0,1,0,-0.212005254850781,-0.04240612237403677
-0.08995618020407986,1,1.198516525455856,1,2.4630455324033425,1,-0.8845346226151768,-1.0464951220377958,-0.6851779938330984,-0.22756439290940172,1.6631757945078938,1.2206867850055823,-0.18507707479631122,1,0,1,3,-0.21200525469391596,1.8324730983386701
-0.3084815113677548,0,-0.6401690160258973,1,0.38948397853494693,0,-0.16793286559668072,0.6875481622004737,-0.826457632959062,0.6468424962717766,-0.31610813806459825,-0.264844052390459,0.9133031910571687,0,1,1,1,-0.21200525425956365,-0.3158260087279732
0.7978029776483495,1,-1.1304851604210315,1,-0.9928903907106499,1,1.430640284675349,1.3811654758957816,-1.561111756414073,1.0840459408623657,-0.4810484657789726,1.2354406604856174,-0.9173305853652978,1,1,1,3,-0.21200525484242558,1.4288532661019067
-0.5452172867950693,0,1.6888326698509901,1,1.5414626195729444,1,1.761379557145424,-1.0464951220377958,1.6600640156578983,-0.22756439290940172,1.4982354667935194,0.4322765640412028,0.9133031910571687,1,1,0,2,-0.2120052545386899,0.9601334609237301
0.6179748405449087,1,-0.7627480521246808,1,-0.532098934295451,0,0.7140385276568528,1.3811654758957816,1.1232013869792363,0.2096390516811874,-1.14080977663647,1.2538830048356613,-0.002013697154064573,0,1,1,3,-0.2120052543388881,-0.34186599790453853
-0.5247305369984747,0,-0.8853270882234643,0,1.5414626195729444,0,1.5960099209103864,1.7279741327434355,-0.7416898494834838,-0.6647678374999909,0.838474155936022,-0.10623989098008094,-0.002013697154064573,1,0,0,1,-0.21200525392277722,-0.6543458680233231
-0.25385017857683606,1,1.6888326698509901,1,0.15908825032734747,1,1.375517072597003,1.0343568190481278,0.6428506139509599,-1.539174726681169,0.5085935005072734,-0.0702773194974952,1.0963665686994153,1,1,1,1,-0.21200525446560695,-0.32884600331625585
0.3948968983153239,1,1.0759374893570723,0,0.15908825032734747,0,-0.38842571391006414,1.0343568190481278,-1.250296550336953,1.5212493854529547,1.1683548113647708,-1.186961269892657,-1.2834573406497911,0,0,1,1,-0.21200525471706974,0.712753563746359
0.5861065630835395,1,0.5856213449619383,1,-0.07130747788025202,0,0.5486688914218153,-0.006069151494834045,1.1797132426296217,0.2096390516811874,-0.8109291212077213,-1.1712852771951199,-0.7342672077230512,0,1,1,0,-0.10512360204775992,-1.0449457056718037
-0.3540076220268537,1,1.6888326698509901,1,-0.7624946625030504,1,1.761379557145424,1.0343568190481278,1.066689531328851,-0.6647678374999909,0.17871284507852472,1.001222887240059,-1.2834573406497911,1,0,0,3,-0.21200525418472782,-0.5371659167287789
-1.2986744182031569,0,-1.253064196519815,1,-0.9928903907106499,0,-1.6011363796336728,-1.3933037788854497,0.4168031913494181,0.2096390516811874,0.5085935005072734,0.5733604983190391,-0.5512038300808045,1,1,1,2,-0.2120052544630849,-0.45904594919908276
0.16043742842096434,0,-0.5175899799271135,1,-0.9928903907106499,0,0.05255998271670267,-0.006069151494834045,-1.1372728390361821,-0.22756439290940172,0.6735338282216478,0.19344820470813345,-0.002013697154064573,1,0,1,2,-0.21200525301378795,-0.9147457597889768
1.1051042245972673,0,0.5856213449619383,1,-0.532098934295451,1,1.375517072597003,-0.006069151494834045,1.038433603503658,-0.6647678374999909,-0.8109291212077213,0.6434414068492061,0.9133031910571687,1,1,0,3,-0.21200525358871825,-0.3028060141396905
1.681009524434869,1,0.5856213449619383,1,0.6198797067425464,1,1.2101474363619655,1.7279741327434355,0.8688980365525018,1.0840459408623657,1.333295139079145,-0.14128034524516447,0.5471764357726754,1,1,0,2,-0.21200525460058248,0.5955736124518148
-0.8047161175519333,0,0.9533584532582887,1,-0.9928903907106499,1,-0.9396578346935226,-0.3528778083424879,-1.052505055560604,1.0840459408623657,-1.635630759779593,-0.6585881042638976,-1.1003939630075446,1,1,1,0,-0.2120052547984372,1.0382534284534262
-0.8183739507496629,1,1.198516525455856,0,1.5414626195729444,1,-0.9947810467718684,0.6875481622004737,-1.6176236120644585,0.6468424962717766,0.838474155936022,-1.63695447203373,-1.6495840959342845,1,0,1,0,-0.21200525482419347,1.0382534284534262
0.19002940034937865,0,0.21788423666558757,1,0.38948397853494693,0,-1.3806435313202894,1.0343568190481278,-0.007035726028472855,-0.6647678374999909,-0.15116781035022395,-0.65121116652388,0.18104968048818207,0,1,0,1,-0.21200525486488644,3.160512546343504
-0.23108712324728659,1,-0.6401690160258973,0,3.1542327170261406,0,-1.3806435313202894,1.7279741327434355,1.57529623218232,-0.6647678374999909,1.4982354667935194,1.3756024775459514,0.18104968048818207,1,1,1,3,-0.21200525448034485,-0.198646057433429
0.2651474829368919,0,0.9533584532582887,0,1.311066891365345,1,-0.4986721380667558,-1.0464951220377958,-0.2330831486300147,0.2096390516811874,1.0034144836503964,-1.1473102295400626,-0.5512038300808045,1,1,0,0,-0.21200525470762613,-0.05542611696231946
0.9708021981529256,1,-1.253064196519815,0,-0.3017032060878515,1,1.5408867088320406,-1.0464951220377958,1.5187843765319347,0.6468424962717766,1.333295139079145,-0.4824637157209778,0.5471764357726754,1,0,0,2,-0.21200525468312897,2.9391726383426984
-1.3237137790656612,0,1.198516525455856,0,-0.9928903907106499,0,0.27305283103008604,0.6875481622004737,0.021220201796719875,-1.10197128209058,-1.4706904320652185,-0.6567438698288932,1.279429946341662,0,1,0,0,-0.21200525462927472,-0.4981059329639308
-1.4693973331747778,0,-1.253064196519815,0,0.38948397853494693,0,-0.05768644143998903,-0.3528778083424879,0.44505911917461083,1.0840459408623657,-0.4810484657789726,-0.39855104892827775,-0.7342672077230512,1,0,0,1,-0.21200525163797276,-0.8887057706124114
1.467036804337104,1,-1.253064196519815,0,-0.3017032060878515,1,-1.2152738950852517,-0.6996864651901419,0.16249984092268352,0.6468424962717766,0.5085935005072734,0.4387313845637182,1.6455567016261552,1,0,0,3,-0.21200525461805986,0.6216136016283802
1.123314668860907,1,-0.5175899799271135,0,-0.07130747788025202,1,-1.1050274709285601,1.0343568190481278,-0.6004102103575202,1.5212493854529547,-0.15116781035022395,-0.7526440604491218,-0.002013697154064573,1,0,1,1,-0.21200525473528353,0.41329368821585727
-1.5832126098225252,0,-1.253064196519815,0,-0.9928903907106499,0,1.375517072597003,0.6875481622004737,1.462272520881549,0.2096390516811874,-0.9758694489220956,0.26629546489080713,0.7302398134149221,1,0,0,1,-0.21200525485223962,2.0538130063394755
1.594509914182581,1,1.5662536337522064,1,-0.9928903907106499,1,1.2652706484403113,0.34073950535281977,1.6600640156578983,-0.22756439290940172,0.013772517364150388,-0.9933166542171955,1.279429946341662,1,1,0,0,-0.21200525486252872,0.7778535366877725
-1.5604495544929757,0,1.0759374893570723,1,-0.7624946625030504,1,-1.3255203192419436,-0.006069151494834045,-0.5438983547071348,1.0840459408623657,-1.14080977663647,-0.8485442510693504,-0.5512038300808045,1,1,1,0,-0.2120052547309357,-0.47206594378736544
-0.9253603107985454,0,-1.007906124322248,1,-0.532098934295451,1,0.38329925518677777,0.6875481622004737,-1.052505055560604,-0.22756439290940172,-1.14080977663647,-0.29988450665554256,-0.002013697154064573,1,0,1,1,-0.21200525443915072,-0.9147457597889768
0.9616969760211057,0,0.4630423088631546,1,0.15908825032734747,0,-0.4986721380667558,1.7279741327434355,0.8971539643776945,0.2096390516811874,0.013772517364150388,0.5088122930938852,-0.002013697154064573,0,1,1,3,-0.21200525442954676,-0.1075060953154502
0.952591753889286,1,1.0759374893570723,0,-0.3017032060878515,0,0.5486688914218153,-1.3933037788854497,1.6318080878327055,0.2096390516811874,1.0034144836503964,0.4359650329112116,0.5471764357726754,1,0,0,3,-0.21200525064548512,-0.8105858030827152
-0.23563973431319649,1,0.5856213449619383,1,-0.9928903907106499,0,0.7691617397351987,-0.6996864651901419,-1.6176236120644585,-1.539174726681169,-0.9758694489220956,0.8343196708721612,-0.36814045243855786,1,1,1,3,-0.21200525485084595,3.160512546343504
